idioma,traduccion
I suppose it's possible.,Supongo que es posible.
I suppose we could walk.,Supongo que podríamos caminar.
I suppose you're hungry.,Supongo que estarás hambriento.
I suppose you're hungry.,Supongo que tienes hambre.
I swim almost every day.,Nado casi todos los días.
I take back what I said.,Retiro lo que dije.
I tend to talk too much.,Tengo cuerda para rato.
I think I can handle it.,Creo que puedo manejarlo.
I think I'm a good boss.,Pienso que soy un buen jefe.
I think I'm going crazy.,Creo que me estoy volviendo loca.
I think I'm going crazy.,Creo que me estoy volviendo loco.
I think Tom is charming.,Creo que Tom es amable.
I think Tom is innocent.,Pienso que Tom es inocente.
I think Tom may be hurt.,Creo que Tom se ha hecho daño.
I think Tom may be hurt.,Creo que Tom está herido.
I think Tom played well.,Creo que Tom ha tocado bien.
I think about her often.,Pienso en ella a menudo.
I think he will succeed.,Creo que él lo conseguirá.
I think his name is Tom.,Creo que su nombre es Tom.
I think it will be fine.,Creo que estará bien.
I think it's intriguing.,Creo que es intrigante.
I think now is the time.,Creo que ahora es el momento.
I think the same as you.,Pienso igual que usted.
I think this is perfect.,Creo que esto es perfecto.
I think you should swim.,Creo que deberías nadar.
I think you should wait.,Creo que deberías esperar.
I think you'd better go.,Lo mejor es que te vayas.
I think you're mistaken.,Creo que estás equivocado.
I thought Tom had a dog.,Pensé que Tom tenía un perro.
I thought Tom had a dog.,Creía que Tom tenía un perro.
I thought Tom was funny.,Pensaba que Tom era gracioso.
I thought Tom was there.,Creía que Tom estaba ahí.
I thought Tom was wrong.,Pensé que Tom estaba equivocado.
I thought he might come.,Pensé que él podría venir.
I thought he was coming.,Pensé que iba a venir.
I thought he would come.,Yo pensé que él vendría.
I thought it was Monday.,Pensé que era lunes.
I thought it was a joke.,Pensé que era una broma.
I thought somebody died.,Pensé que alguien se había muerto.
I thought this was mine.,Pensaba que era el mío.
I thought we could talk.,Pensé que podríamos charlar.
I thought we had a deal.,Pensé que teníamos un trato.
I thought you hated Tom.,Pensé que odiabas a Tom.
I thought you knew that.,Pensaba que lo sabíais.
I thought you said 2:30.,Pensé que habías dicho dos y media.
I thought you went home.,Pensé que te habías ido a casa.
I thought you were dead.,Creía que estabas muerto.
I thought you'd be here.,Pensé que estarías aquí.
I told Tom he should go.,Le dije a Tomás que debería ir.
I told Tom what you did.,Le dije a Tom lo que tú hiciste.
I told him the big news.,Le conté las grandes noticias.
I took a picture of her.,Tomé una fotografía de ella.
I tried writing a novel.,Yo traté de escribir una novela.
I understand your point.,Sé lo que quieres decir.
I understand your point.,Entiendo tu postura.
I used to work with Tom.,Solía trabajar con Tom.
I usually do the dishes.,Yo acostumbro a lavar los platos.
I usually get up at six.,Yo normalmente me levanto a las seis.
I usually get up at six.,Comúnmente me levanto a las seis.
I usually get up at six.,Comúnmente me levanto como a las seis.
I wanna get out of here!,¡Quiero salir de aquí!
I want a little brother.,Quiero un hermanito.
I want a pair of gloves.,Quiero un par de guantes.
I want a piece of candy.,Quiero un caramelo.
I want a piece of candy.,Quiero una golosina.
I want a piece of candy.,Quiero una gominola.
I want a second opinion.,Quiero un segunda opinión.
I want an honest answer.,Quiero una respuesta honesta.
I want her in my office.,La quiero en mi oficina.
I want more information.,Quiero más información.
I want some information.,Quiero algo de información.
I want something better.,Quiero algo mejor.
I want something to eat.,Quiero algo para comer.
I want to be a magician.,Yo quiero ser un mago.
I want to be an actress.,Quiero ser actriz.
I want to buy a new car.,Quiero comprar un coche nuevo.
I want to buy ski boots.,Quiero comprar unas botas de esquí.
I want to buy ski boots.,Quiero comprar botas de esquí.
I want to do a good job.,Quiero hacer un buen trabajo.
I want to eat apple pie.,Quiero comer tarta de manzana.
I want to eat ice cream.,Quiero comer helado.
I want to eat out today.,Hoy quiero salir a comer.
I want to eat something.,Quiero comer algo.
I want to get rid of it.,Quiero deshacerme de él.
I want to go to America.,Quiero ir a América.
I want to go to America.,Quiero ir a Estados Unidos.
I want to go to Seattle.,Quiero ir a Seattle.
I want to go to a hotel.,Quiero ir a un hotel.
I want to go to college.,Quiero ir a la universidad.
I want to hear it again.,Quiero escucharlo otra vez.
I want to join the army.,Quiero unirme al ejército.
I want to keep it there.,Quiero guardarlo allí.
I want to kill somebody.,Quiero matar a alguien.
I want to kill somebody.,Tengo ganas de matar a alguien.
I want to learn English.,Quiero aprender inglés.
I want to live in Italy.,Quiero vivir en Italia.
I want to look like Tom.,Quiero parecerme a Tom.
I want to look like her.,Quiero parecerme a ella.
I want to meet with Tom.,Quiero encontrarme con Tom.
I want to say one thing.,Quiero decir una cosa.
I want to say thank you.,Quiero dar las gracias.
I want to see the movie.,Quiero ver la película.
I want to see you again.,Quiere verte de nuevo.
I want to see you again.,Quiero verte otra vez.
I want to see you smile.,Quiero verte sonreír.
I want to see your boss.,Quiero ver a su jefe.
I want to see your boss.,Quiero ver a vuestro jefe.
I want to sing the song.,Quiero cantar la canción.
I want to stay with you.,Quiero quedarme contigo.
I want to study English.,Quiero estudiar inglés.
I want to study history.,Quiero estudiar historia.
I want to talk with Tom.,Quiero hablar con Tom.
I want us to be friends.,Quiero que seamos amigos.
I want us to be friends.,Quiero que seamos amigas.
I want you in my office.,Te quiero en mi oficina.
I want you to come home.,Quiero que vengas a casa.
I want you to have this.,Quiero que te quedes con esto.
I want you to have this.,Quiero que tengas esto.
I want you to let me go.,Quiero que me dejes ir.
I want you to wear this.,Quiero que te pongas esto.
I wanted Tom to confess.,Quería que Tom confesara.
I wanted to go to Paris.,Quería ir a París.
I wanted us to be happy.,Quería que fuéramos felices.
I wanted you to like me.,Quería gustarte.
I was born 20 years ago.,Nací hace 20 años.
I was born in Australia.,Nací en Australia.
I was calling my friend.,Estaba llamando a mi amigo.
I was caught in traffic.,Quedé atascado en el tráfico.
I was confused at first.,Al principio estaba confundida.
I was eating a sandwich.,Yo estaba comiendo un sándwich.
I was following a hunch.,Seguía un presentimiento.
I was going to call Tom.,Iba a llamar a Tom.
I was going to tell you.,Te lo iba a decir.
I was going to use that.,Iba a usarlo.
I was going to use that.,Iba a usar eso.
I was happy to help you.,Estaba feliz de ayudarte.
I was here all the time.,Yo estuve aquí todo el tiempo.
I was hired by my uncle.,Fui contratado por mi tío.
I was just being polite.,Solo estaba siendo educado.
I was lost in the crowd.,Estaba perdido entre la multitud.
I was not a good mother.,Yo no era una buena madre.
I was not a good mother.,Yo no fui una buena madre.
I was not studying then.,Entonces no estaba estudiando.
I was really very happy.,Yo realmente estaba muy feliz.
I was talking about Tom.,Estaba hablando de Tom.
I was thinking about it.,Estaba pensando en ello.
I was thinking about it.,Yo estaba pensando en ello.
I was young at the time.,Yo era joven en aquel entonces.
I wasn't born yesterday!,Yo no nací ayer.
I wasn't busy last week.,La semana pasada no estuve ocupado.
I wasn't busy yesterday.,Ayer no estaba ocupado.
I wasn't busy yesterday.,Ayer no estaba ocupada.
I watched it on YouTube.,Lo vi en YouTube.
I went down by elevator.,Bajé en ascensor.
I went there many times.,Fui muchas veces allí.
I went there to see her.,Fui allá a verla.
I went to Boston by car.,Fui a Boston en coche.
I went to Kobe by train.,Fui a Kobe en tren.
I went to Osaka station.,Fui a la estación Osaka.
I went to wash my hands.,He ido a lavarme las manos.
I will ask him tomorrow.,Le preguntaré mañana.
I will be here tomorrow.,Estaré aquí mañana.
I will be here tomorrow.,Mañana estaré aquí.
I will dry your T-shirt.,Secaré tu camiseta.
I will love you forever.,¡Siempre te voy a amar!
I will make some coffee.,Prepararé algo de café.
I will make some coffee.,Prepararé un poco de café.
I will never have a son.,Nunca tendré un hijo.
I will not let you pass.,No te dejaré pasar.
I wish I could help you.,Desearía poder ayudarte.
I wish he were here now.,Desearía que él estuviera aquí ahora.
I wish to see my father.,Deseo ver a mi padre.
I wish you all the best.,Te deseo lo mejor.
I wish you spoke French.,Ojalá hablaras francés.
I won't go to Australia.,No iré a Australia.
I won't let that happen.,No permitiré que eso ocurra.
I won't miss Tom at all.,No voy a echar de menos a Tom para nada.
I won't see her anymore.,No la veré más.
I won't see him anymore.,Ya no lo veré más.
I won't wear that dress.,No voy a usar ese vestido.
I wonder why he is late.,Me pregunto por qué estará atrasado.
I worry about my future.,Estoy preocupado por mi futuro.
I would like to eat now.,Me gustaría comer ahora.
I wouldn't be surprised.,No me sorprendería.
I wouldn't have done it.,No lo habría hecho.
I wouldn't recommend it.,No lo recomendaría.
I'd better be on my way.,Es mejor que me vaya.
I'd do anything for you.,Haría cualquier cosa por ti.
I'd do anything for you.,Haría cualquier cosa por usted.
I'd do anything for you.,Haría cualquier cosa por ustedes.
I'd do anything for you.,Haría cualquier cosa por vosotros.
I'd do anything for you.,Haría cualquier cosa por vosotras.
I'd like some ice cream.,Me gustaría algún helado.
I'd like to be in Paris.,Me gustaría estar en París.
I'd like to get started.,Me gustaría empezar cuanto antes.
I'd like to look inside.,Quisiera mirar adentro.
I'd like to make a call.,Quisiera hacer una llamada.
I'd like to play tennis.,Me gustaría jugar al tenis.
I'd like you to help me.,Quisiera que me ayudaras.
I'd love to be your age.,Me encantaría tener tu edad.
I'd love to talk to you.,Me encantaría hablar con usted.
I'd prefer meat to fish.,Prefiero carne en vez de pescado.
I'd rather not eat this.,Preferiría no comerme esto.
I'd rather not meet him.,Preferiría no encontrarme con él.
I'd rather stay at home.,Preferiría quedarme en casa.
I'd rather stay than go.,Preferiría quedarme en lugar de irme.
I'd rather take the bus.,Prefiero tomar el bus.
I'd really like to help.,De verdad me gustaría ayudar.
I'l wear the blue dress.,Usaré el vestido azul.
I'll accept suggestions.,Acepto sugerencias.
I'll act on your advice.,Voy a seguir vuestro consejo.
I'll attend the meeting.,Asistiré a la reunión.
I'll be absent tomorrow.,Estaré ausente mañana.
I'll be back in an hour.,Volveré en una hora.
I'll be back right away.,Volveré pronto.
I'll be busy until 2:30.,Estaré ocupado hasta las dos y media.
I'll be ready by Monday.,Estaré listo para el lunes.
I'll be ready on Monday.,Estaré listo el lunes.
I'll be there on Monday.,Estaré allí el lunes.
I'll be there till 2:30.,Estaré allí hasta las dos y media.
I'll call you on Monday.,Te llamaré el lunes.
I'll catch the next bus.,Cogeré el próximo bus.
I'll come to your place.,Voy a ir a tu casa.
I'll come to your place.,Iré donde ti.
I'll definitely do that.,Definitivamente haré eso.
I'll expect you at 2:30.,Te esperaré a las dos y media.
I'll explain everything.,Lo explicaré todo.
I'll explain this later.,Explicaré esto después.
I'll fix it up with him.,Lo arreglaré con él.
I'll follow your advice.,Voy a seguir tu consejo.
I'll get home on Monday.,Llegaré a casa el lunes.
I'll give you a present.,Te daré un regalo.
I'll go tell the others.,Le diré a los otros.
I'll go tell the others.,Le voy a decir a los demás.
I'll have you committed.,Te meteré en la cárcel.
I'll have you committed.,Conseguiré que te internen.
I'll keep my mouth shut.,Mantendré la boca cerrada.
I'll leave it up to you.,Lo dejaré a tu elección.
I'll lend you this book.,Te prestaré este libro.
I'll miss you very much.,Te echaré mucho de menos.
I'll miss you very much.,Os echaré mucho de menos.
I'll need a few minutes.,Necesitaré algunos minutos.
I'll never let you down.,Nunca te decepcionaré.
I'll see you in an hour.,Te veré en una hora.
I'll see you next month.,Te veré el mes que viene.
I'll show you something.,Te voy a mostrar algo.
I'll sleep on the floor.,Voy a dormir en el suelo.
I'll sleep on the floor.,Voy a dormir en el piso.
I'll stake my job on it.,Pongo en peligro mi trabajo en ello.
