idioma,traduccion
Can you prove the allegations?,¿Puede probar las acusaciones?
Can you prove the allegations?,¿Puede probar las imputaciones?
Can you put up with the noise?,¿Cómo puedes soportar el ruido?
Can you recommend a good play?,¿Puedes recomendar un buen juego?
Can you recommend a good play?,¿Puedes recomendar una buena obra de teatro?
Can you see the stars tonight?,¿Puedes ver las estrellas esta noche?
Can you speak a little slower?,¿Podés hablar un poco más despacio?
Can you speak a little slower?,¿Puedes hablar un poco más despacio?
Can you speak a little slower?,¿Puede hablar un poco más despacio?
Can you speak a little slower?,¿Pueden hablar un poco más despacio?
Can you swim across the river?,¿Puedes cruzar el río nadando?
Can you teach me how to steal?,¿Puedes enseñarme a robar?
Can you tell wolves from dogs?,¿Puedes distinguir lobos de perros?
Can't you see we're very busy?,¿No ves que estamos muy ocupados?
Chemistry can be very complex.,La química puede ser muy compleja.
Children and drunks don't lie.,Los niños y los borrachos no mienten.
Children like playing outside.,A los niños les gusta jugar fuera.
Children shouldn't be spoiled.,No se debería malcriar a los niños.
Close the door when you leave.,Cierra la puerta al salir.
Close the door when you leave.,Cierra la puerta cuando te vayas.
Come home before it gets dark.,Vuelve a casa antes de que se haga de noche.
"Come on, I'll give you a lift.","Ándale, te daré un aventón."
Could I borrow a cup of sugar?,¿Me podrías dar una taza de azúcar?
Could I borrow a cup of sugar?,¿Me podrías prestar una taza de azúcar?
Could I have some more coffee?,¿Podría tener un poco más de café?
Could we have a table outside?,¿Nos puede dar una mesa afuera?
Could you bring me some water?,¿Puedes traerme un poco de agua?
Could you bring me some water?,¿Podrías traerme un poco de agua?
Could you come to my quarters?,¿Podrías venir a mi habitación?
Could you give me a lift home?,¿Me acercas a casa?
Could you give us a ride home?,¿Nos llevas a casa?
Could you please play a tango?,¿Puede tocar usted un tango?
Could you please play a tango?,¿Podrías tocar un tango?
Could you please take me home?,¿Me puedes llevar a casa por favor?
"Could you repeat that, please?","¿Podrías repetirlo, por favor?"
Could you repeat the question?,¿Podría repetirme la pregunta?
Could you turn down the radio?,¿Puedes bajar la radio?
Could you turn off the lights?,¿Puedes apagar la luz?
Cut the meat into thin slices.,Corta la carne en trozos finos.
Delete his name from the list.,Borra su nombre de la lista.
Describe your ideal breakfast.,Describí tu desayuno ideal.
Did Tom let you drive his car?,¿Acaso Tom te dejó conducir su auto?
Did Tom spill something again?,¿Derramó Tom algo de nuevo?
Did he learn Japanese as well?,¿Él también aprendió japonés?
Did that really happen to him?,¿Realmente le pasó eso?
Did the Indians invent cigars?,¿Los indios inventaron los cigarros?
Did you accept his invitation?,¿Aceptaste su invitación?
Did you accomplish your goals?,¿Cumpliste tus objetivos?
Did you buy a washing machine?,¿Compraste un lavarropa?
Did you buy a washing machine?,¿Compraste un lavarropas?
Did you buy a washing machine?,¿Compraste una lavadora?
Did you buy a washing machine?,¿Has comprado un lavarropa?
Did you buy a washing machine?,¿Has comprado un lavarropas?
Did you buy a washing machine?,¿Has comprado una lavadora?
Did you call him up yesterday?,¿Le llamaste ayer?
Did you call me up last night?,¿Me telefoneaste anoche?
Did you call me up last night?,¿Tú me llamaste anoche?
Did you go to London that day?,¿Ese día fuiste a Londres?
Did you leave the window open?,¿Has dejado la ventana abierta?
Did you like your first class?,¿Te gustó tu primera clase?
Did you play tennis yesterday?,¿Ayer jugaste al tenis?
Did you play tennis yesterday?,¿Jugaste al tenis ayer?
Did you put on some sunscreen?,¿Te pusiste bloqueador solar?
Did you sleep here last night?,¿Acaso dormiste aquí anoche?
Did you sleep well last night?,¿Dormiste bien anoche?
Did you talk about your hobby?,¿Hablaste acerca de tu hobby?
Did you talk to Tom on Monday?,¿Hablaste con Tomás el lunes?
Did you understand everything?,¿Entendiste todo?
Did you walk all the way here?,¿Caminaste todo el camino hasta acá?
Did you want to speak with me?,¿Querías hablar conmigo?
Didn't Tom go to Mary's house?,¿Tom no fue a la casa de Mary?
Do I have to do it over again?,¿Tengo que hacerlo otra vez?
Do I have to do it over again?,¿Debo hacerlo de nuevo?
Do I have to do it over again?,¿Tengo que hacerlo de nuevo?
Do I need to be here tomorrow?,¿Tengo que estar aquí mañana?
Do I need to be here tomorrow?,¿Es necesario que esté aquí mañana?
Do I really have to go to bed?,¿Realmente tengo que ir a la cama?
Do I really remind you of Tom?,¿Te recuerdo realmente a Tom?
Do Japanese eat a lot of fish?,¿Los japoneses comen mucho pescado?
Do not take any notice of him.,No le hagas caso.
Do not turn off your computer.,No apagues tu computador.
Do not turn off your computer.,No apague su computador.
Do not turn off your computer.,No apaguen su computador.
Do not underestimate my power.,No subestimes mi poder.
Do not walk outside this area.,No camines fuera de esta área.
Do seedless watermelons exist?,¿Existen sandías sin semillas?
Do we have to do this tonight?,¿Tenemos que hacer esto esta noche?
Do we have to talk about this?,¿Tenemos que hablar de esto?
Do you believe in such things?,¿Crees en esas cosas?
Do you believe war will start?,¿Crees que comenzará la guerra?
Do you doubt that he will win?,¿Dudas que él vaya a ganar?
Do you drink coffee every day?,¿Bebes café todos los días?
Do you eat at home or eat out?,¿Comes en casa o comes fuera?
Do you enjoy living like this?,¿Te divierte vivir así?
Do you happen to have matches?,¿De casualidad tienes fósforos?
Do you have a Twitter account?,¿Tenés una cuenta en Twitter?
Do you have a Twitter account?,¿Tienes cuenta en Twitter?
Do you have a hunting license?,¿Tienes licencia de caza?
Do you have a menu in English?,¿Tienes un menú en Inglés?
Do you have a problem with me?,¿Tienes algún problema conmigo?
Do you have any Japanese beer?,¿Tienes alguna cerveza japonesa?
Do you have any advice for me?,¿Tenéis algún consejo para mí?
Do you have any advice for me?,¿Tienes algún consejo para mí?
Do you have any books to read?,¿Tienes algún libro para leer?
Do you have any cheaper rooms?,¿Tiene alguna habitación más barata?
Do you have any foreign books?,¿Tienes algún libro extranjero?
Do you have any grandchildren?,¿Tienes algún nieto?
Do you have any grandchildren?,¿Tienes nietos?
Do you have any more big ones?,¿Tiene algunos más grandes?
Do you have guests for dinner?,¿Tienes invitados para la cena?
Do you have medical insurance?,¿Tiene seguro médico?
Do you have medical insurance?,¿Tiene usted seguro médico?
Do you have plans for tonight?,¿Tienes planes para esta noche?
Do you have some dental floss?,¿Tienes hilo dental?
Do you have something in mind?,¿Tenés algo en mente?
Do you have something in mind?,¿Tienes algo en mente?
Do you have something to hide?,¿Tenés algo que ocultar?
Do you have something to hide?,¿Tienes algo que esconder?
Do you hear the birds singing?,¿Oyes cantar a los pájaros?
Do you know a good restaurant?,¿Conocéis un buen restaurante?
Do you know a good restaurant?,¿Conoce un buen restaurante?
Do you know his older brother?,¿Conoces a su hermano mayor?
Do you know how to bake bread?,¿Sabés hacer pan?
Do you know how to play chess?,¿Sabes cómo se juega al ajedrez?
Do you know what happiness is?,¿Sabés qué es la felicidad?
Do you know what happiness is?,¿Sabes lo que es la felicidad?
Do you know when he will come?,¿Sabes cuándo vendrá?
Do you know where Tom is from?,¿Sabes de dónde es Tom?
Do you know where he was born?,¿Sabes dónde nació él?
Do you know where he was born?,¿Sabes dónde nació?
Do you know where my keys are?,¿Sabes dónde están mi llaves?
Do you know where my watch is?,¿Sabes dónde está mi reloj?
Do you know which way to take?,¿Sabes qué camino tomar?
Do you know who took the call?,¿Sabes quién contestó la llamada?
Do you know whose car that is?,¿Sabes de quién es ese coche?
Do you know whose car this is?,¿Sabes de quién es este carro?
Do you know whose car this is?,¿Sabes de quién es este coche?
Do you know whose car this is?,¿Saben de quién es este auto?
Do you like French literature?,¿Te gusta la literatura francesa?
Do you need to work on Sunday?,¿Necesitas trabajar el domingo?
Do you really want to be here?,¿Realmente querés estar acá?
Do you really want to be here?,¿De verdad quieres estar aquí?
Do you really want to do that?,¿De verdad quieres hacerlo?
Do you really want to do this?,¿Realmente querés hacer esto?
Do you remember what she said?,¿Te acuerdas de lo que dijo ella?
Do you see people in the park?,¿Ves gente en el parque?
Do you speak French every day?,¿Hablas francés cada día?
Do you take travelers' checks?,¿Aceptan cheques de viajero?
Do you think I still love her?,¿Crees que todavía la quiero?
Do you think Tom will like it?,¿Crees que le gustará a Tom?
Do you think Tom will like it?,¿Creéis que le gustará a Tom?
Do you think Tom will succeed?,¿Crees que Tom tendrá éxito?
Do you think it will fit here?,¿Tú crees que cabrá aquí?
Do you think it'll rain today?,¿Crees que hoy va a llover?
Do you think plants feel pain?,¿Crees que las plantas sienten dolor?
Do you think plants feel pain?,¿Piensa que las plantas sienten el dolor?
Do you think she's attractive?,¿La encuentras atractiva?
Do you think you can fix this?,¿Vos creés que lo podés arreglar?
Do you use current technology?,¿Usas tecnología moderna?
Do you want a turkey sandwich?,¿Quieres un sándwich de pavo?
Do you want half of this cake?,¿Quiere usted la mitad de este pastel?
Do you want half of this cake?,¿Quieres la mitad de esta torta?
Do you want me to do anything?,¿Quieres que haga algo?
Do you want me to do anything?,¿Queréis que haga algo?
Do you want me to go with you?,¿Quieres que vaya contigo?
Do you want me to make coffee?,¿Quieres que haga café?
Do you want me to pick you up?,¿Querés que te pase a buscar?
Do you want to do this or not?,¿Quieres hacerlo o no?
Do you want to know the truth?,¿Querés saber la verdad?
Do you want to see some magic?,¿Quieres ver algo de magia?
Do you want to send a message?,¿Querés mandar un mensaje?
Do you want to send a message?,¿Quieres mandar un mensaje?
Do you want us to go with you?,¿Querés que vayamos con vos?
Do your children speak French?,¿Tus hijos hablan francés?
Doctors thought he had a cold.,Los doctores pensaron que él tenía un resfriado.
Doctors use medical equipment.,Los doctores ocupan equipo médico.
Does Tom have mental problems?,¿Tom tiene problemas mentales?
Does Tom still live in Boston?,¿Tom todavía vive en Boston?
Does anyone here speak French?,¿Alguien aquí habla francés?
Does anyone know where Tom is?,¿Alguno sabe dónde está Tom?
Does it bother you if I smoke?,¿Le importa si fumo?
Does it hurt when you breathe?,¿Le duele cuando respira?
Does it hurt when you breathe?,¿Te duele cuando respiras?
Does it make a big difference?,¿Acaso hace una gran diferencia?
Does that make it any clearer?,¿Ayuda eso a aclararlo?
Does that mean I'm in trouble?,¿Eso significa que estoy en problemas?
Does this bus go to the beach?,¿Este autobús va a la playa?
Does this dress look OK on me?,¿Me queda bien este vestido?
Does this sentence make sense?,¿Tiene sentido esta frase?
Does this suitcase bother you?,¿Le incomoda a usted esta maleta?
Does this thing actually work?,¿Esta cosa de verdad funciona?
Doesn't Tom like Mary anymore?,¿A Tom ya no le gusta Mary?
Don't ask such hard questions.,No hagas preguntas tan difíciles.
Don't be late to school again.,No vuelvas a llegar tarde al colegio.
Don't be too hard on yourself.,No seas tan duro contigo mismo.
Don't bring your dog with you.,No te traigas al perro.
"Don't call us, we'll call you.","No nos llame, nosotros lo llamaremos."
Don't do two things at a time.,No hagas dos cosas al mismo tiempo.
