idioma,traduccion
Adjust the brakes.,Ajustad los frenos.
Admission is free.,La entrada es gratis.
Admission is free.,La entrada es gratuita.
Admission is free.,La entrada es libre.
All I want is you.,Todo lo que quiero sos vos.
All men are equal.,Todos los hombres son iguales.
All men are equal.,Los hombres son todos iguales.
Am I a bad person?,¿Soy una mala persona?
Am I annoying you?,¿Te estoy molestando?
Am I going to die?,¿Me voy a morir?
Am I going to die?,¿Voy a morir?
Am I the only one?,¿Soy el único?
Am I under arrest?,¿Estoy bajo arresto?
Am I under arrest?,¿Estoy detenido?
America loves you.,América los ama.
America loves you.,América os ama.
America loves you.,América te ama.
An error was made.,Se cometió un error.
Answer in English.,Responda en inglés.
Answer in English.,Responde en inglés.
"Answer me, please.","Respóndame, por favor."
Any paper will do.,Cualquier papel sirve.
Any place will do.,Cualquier lugar basta.
Are these candles?,¿Son velas estas?
Are they American?,¿Son americanos?
Are they American?,¿Son estadounidenses?
Are they Canadian?,¿Son canadienses?
Are they Japanese?,¿Son ellos japoneses?
Are they Japanese?,¿Son japoneses?
Are they brothers?,¿Son hermanos?
Are they brothers?,¿Son ellos hermanos?
Are they in Paris?,¿Están en París?
Are they students?,¿Son estudiantes?
Are they students?,¿Son ellas estudiantes?
Are we good to go?,¿Estamos listos?
Are we in trouble?,¿Estamos en problemas?
Are you a student?,¿Tú eres un estudiante?
Are you a student?,¿Eres estudiante?
Are you a teacher?,¿Eres profesor?
Are you a teacher?,¿Es usted profesor?
Are you all ready?,¿Estáis todos listos?
Are you all ready?,¿Están todos listos?
Are you all ready?,¿Están todos ustedes listos?
Are you all ready?,¿Estáis todos preparados?
Are you all right?,¿Estás bien?
Are you forgetful?,¿Eres olvidadizo?
Are you forgetful?,¿Eres olvidadiza?
Are you forgetful?,¿Es usted olvidadizo?
Are you forgetful?,¿Es usted olvidadiza?
Are you forgetful?,¿Eres desmemoriado?
Are you from here?,¿Eres de aquí?
Are you going out?,¿Salís?
Are you going out?,¿Van a salir ustedes?
Are you guys busy?,¿Están ocupados?
Are you happy now?,¿Ya estás contento?
Are you happy now?,¿Ahora estás contento?
Are you in Boston?,¿Está usted en Boston?
Are you in Boston?,¿Está en Boston?
Are you in a band?,¿Estás en una banda?
Are you in a band?,¿Tocas en una banda?
Are you in a rush?,¿Estás apurado?
Are you in a rush?,¿Vas apresurado?
Are you listening?,¿Me estás escuchando?
Are you listening?,¿Escuchas?
Are you listening?,¿Estás escuchando?
Are you on a diet?,¿Usted está a dieta?
Are you on a diet?,¿Estás a dieta?
Are you on a diet?,¿Estáis a dieta?
Are you religious?,¿Es usted creyente?
Are you satisfied?,¿Estás satisfecho?
Are you satisfied?,¿Estáis satisfechos?
Are you the mayor?,¿Eres tú el alcalde?
Are you tired now?,¿Estás ahora cansado?
Aren't you afraid?,¿No tienes miedo?
Aren't you hungry?,¿No tenéis hambre?
Aren't you hungry?,¿No tienes hambre?
Aren't you hungry?,¿No tiene usted hambre?
Aren't you hungry?,¿Acaso no tienes hambre?
Aren't you sleepy?,¿No estás cansada?
Aren't you sleepy?,¿No tienes sueño?
Ask the policeman.,Preguntale al policía.
Ask the policeman.,Pregúntale al policía.
Ask your question.,Pregunta.
Ask your question.,"Venga, pregunta."
Be honest with me.,Sea sincera conmigo.
Be honest with me.,Sean sinceras conmigo.
Be nice to others.,Sea simpático con los demás.
Be nice to others.,Sé simpático con los demás.
Behave like a man.,Compórtate como un hombre.
Beware of the dog!,¡Cuidado con el perro!
Birds build nests.,Los pájaros construyen nidos.
Boston is my home.,Boston es mi casa.
Breathe in deeply.,Respira profundamente.
Breathe in deeply.,Inspira profundamente.
Bring me my shoes.,Traeme mis zapatos.
Call an ambulance.,Llama a una ambulancia.
Call an ambulance.,Llamen a una ambulancia.
Call me on Monday.,Llámame el lunes.
Call the hospital.,Llamá al hospital.
Call your brother.,Llamad a vuestro hermano.
Call your brother.,Llama a tu hermano.
Call your sisters.,Llama a tus hermanas.
Can I ask a favor?,¿Me haces un favor?
Can I ask a favor?,¿Puedo pedir un favor?
Can I ask a favor?,¿Me hacen un favor?
Can I ask why not?,¿Puedo saber por qué no?
Can I borrow this?,¿Puedo pedir prestado esto?
Can I do anything?,¿Puedo hacer algo?
Can I go home now?,¿Me puedo ir a casa ahora?
Can I go with Tom?,¿Puedo ir con Tom?
Can I have a bite?,¿Puedo dar una mordida?
Can I rely on you?,¿Puedo confiar en ti?
Can I see some ID?,¿Puedo ver alguna identificación?
Can I talk to Tom?,¿Puedo hablar con Tom?
Can I try this on?,¿Puedo probarme esto?
Can all birds fly?,¿Todos los pájaros pueden volar?
Can people change?,¿Puede la gente cambiar?
Can we rent a car?,¿Podemos rentar un coche?
Can we talk alone?,¿Podemos hablar a solas?
Can we talk later?,¿Podemos hablar más tarde?
Can you answer it?,¿Puede usted responder?
Can you answer it?,¿Puedes responder a ello?
Can you go faster?,¿Puedes ir más rápido?
Can you go faster?,¿Podéis ir más rápido?
Can you hear that?,¿Oyes eso?
Can you hear that?,¿Puedes oír eso?
Can you ice skate?,¿Puedes patinar sobre hielo?
Can you read that?,¿Sabes leer eso?
Can you take over?,¿Puedes ocuparte?
Can you take this?,¿Puedes coger esto?
Can you tie a bow?,¿Puede usted hacer un lazo?
Can't we fire Tom?,¿Podemos despedir a Tom?
Can't you find it?,¿No puedes encontrarlo?
"Champagne, please.","Champaña, por favor."
Choose one person.,Elige a una persona.
Choose one person.,Elija una persona.
Christmas is soon.,Pronto será Navidad.
Clean up the room.,Limpia la pieza.
Click on the link.,Haz click en el enlace.
Click on the link.,Pincha en el enlace.
Come a bit closer.,Acércate un poco más.
Come and see this.,Ven y mira esto.
Come and see this.,Entra y mira esto.
Come closer to me.,Acércate más a mí.
Come here at once.,Ven aquí ahora mismo.
Come here quickly.,"Ven aquí, rápido."
Come home with me.,Ven a casa conmigo.
Come home with me.,Ven a mi casa conmigo.
Come home with me.,Vuelve a casa conmigo.
Come in. I insist.,"Entra, insisto."
Come into my room.,Ven a mi habitación.
"Come on, admit it.","Vamos, admítelo."
"Come on, hurry up.","Vamos, aprisa."
"Come on, hurry up.","Vamos, apura."
"Come on, let's go.",Vamos.
"Come on, let's go.","Vamos, vamos allá."
"Come on, touch it.","Vamos, tócala."
"Come on, trust me.","Vamos, confía en mí."
Come sing with me.,Ven a cantar conmigo.
Come swim with me.,Ven a nadar conmigo.
"Copy this, please.","Copia esto, por favor."
Could you help me?,¿Podrías ayudarme?
Count your change.,Cuente usted el cambio.
Cows give us milk.,Las vacas nos dan leche.
Cows give us milk.,Las vacas nos dan la leche.
Crime doesn't pay.,El crimen no paga.
Crime doesn't pay.,El crimen no compensa.
Crime doesn't pay.,La delincuencia no compensa.
Deal us the cards.,Repártenos los naipes.
Death is imminent.,La muerte es inminente.
Defend yourselves.,Defendéos.
"Dial it back, Tom.","No te pases de vueltas, Tom."
Did Tom come here?,¿Tom vino aquí?
Did Tom come home?,¿Tom vino a casa?
Did Tom hurt Mary?,¿Hirió Tom a Mary?
Did Tom kiss Mary?,¿Besó Tom a Mary?
Did Tom know Mary?,¿Conocía Tom a Mary?
Did he fail again?,¿Fracasó de nuevo?
Did they hurt you?,¿Te hicieron daño?
Did you buy a dog?,¿Compraste un perro?
Did you buy juice?,¿Compraste zumo?
Did you hear that?,¿Oíste eso?
Did you kiss Mary?,¿Has besado a Mary?
Did you kiss Mary?,¿Tú besaste a María?
Did you know that?,¿Sabías eso?
Did you live here?,¿Viviste aquí?
Did you live here?,¿Has vivido aquí?
Did you live here?,¿Usted vivía aquí?
Did you phone him?,¿Tú lo llamaste?
Didn't you go out?,¿No habías salido?
Do ants have ears?,¿Las hormigas tienen orejas?
Do it by yourself.,Hazlo por ti mismo.
Do you drink beer?,¿Bebes cerveza?
Do you drink beer?,¿Beben cerveza?
Do you drink wine?,¿Ustedes beben vino?
Do you drink wine?,¿Usted bebe vino?
Do you drink wine?,¿Bebes vino?
Do you ever laugh?,¿Te ríes alguna vez?
Do you feel lucky?,¿Te sientes afortunado?
Do you have a bag?,¿Tienes una bolsa?
Do you have a car?,¿Tienes coche?
Do you have a car?,¿Tenés auto?
Do you have a car?,¿Tienes un carro?
Do you have a car?,¿Tenéis un carro?
Do you have a car?,¿Tienes carro?
Do you have a car?,¿Tienes auto?
Do you have a dog?,¿Tiene usted un perro?
Do you have a map?,¿Tiene usted un mapa?
Do you have a pet?,¿Tienes una mascota?
Do you have a son?,¿Usted tiene un hijo?
Do you have money?,¿Tienes dinero?
Do you have money?,¿Tiene usted dinero?
Do you have paper?,¿Tienes papel?
Do you know Latin?,¿Sabes latín?
Do you like China?,¿Te gusta China?
Do you like juice?,¿Te gusta el jugo?
Do you like music?,¿Te gusta la música?
Do you like music?,¿A usted le gusta la música?
Do you like sushi?,¿Os gusta el sushi?
Do you like trips?,¿Te gustan los viajes?
Do you live alone?,¿Vives sola?
Do you need a car?,¿Necesitas carro?
Do you need money?,¿Necesita dinero?
Do you need to go?,¿Te tienes que ir?
Do you see a rose?,¿Ves una rosa?
Do you see a star?,¿Ves una estrella?
Do you smell that?,¿Hueles eso?
Do you understand?,¿Entendiste?
Do you understand?,¿Comprende?
Do you understand?,¿Entendéis?
Do you understand?,¿Comprendes?
Do you understand?,¿Entiende?
Do you understand?,¿Comprendéis?
Do you wanna talk?,¿Quieres hablar?
Do you want a bag?,¿Quieres un bolso?
Do you want a bag?,¿Quieres una bolsa?
Do you want a bag?,¿Querés una bolsa?
Do you want a bag?,¿Querés un bolso?
Do you want proof?,¿Quieres pruebas?
Do you want these?,¿Quieres éstos?
Do you want these?,¿Quieren éstos?
Does Tom know why?,¿Tom sabe el porqué?
Does Tom like you?,¿Le gustas a Tom?
Does he live here?,¿Él vive aquí?
Does he live here?,¿Vive aquí?
Does she know you?,¿Ella te conoce?
Does truth matter?,¿Importa la verdad?
Does truth matter?,¿La verdad importa?
Don't be a coward.,No seas cobarde.
Don't be an idiot.,No seas idiota.
Don't be so angry.,No estés tan enfadado.
Don't be so silly.,No seas tan tonto.
Don't believe him.,No te fíes de él.
Don't believe him.,No le creas.
Don't deceive him.,No le engañes.
Don't deceive him.,No le engañéis.
Don't deceive him.,No lo engañes.
Don't do it again.,No lo vuelvas a hacer.
Don't ever change.,Nunca cambies.
Don't go in there.,No entres ahí.
Don't let me down.,No me decepciones.
Don't let me down.,No me defraudes.
Don't let me down.,No me desilusiones.
Don't let them in.,No los dejes entrar.
Don't look for me.,No me busques.
Don't make me cry.,No me hagas llorar.
Don't pull my leg!,¡No me tires de la pierna!
Don't rely on him.,No te fíes de él.
Don't repeat that.,No repitas eso.
Don't talk to Tom.,No hablen con Tom.
Don't threaten me.,No me amenaces.
Don't touch these.,No toques estos.
Don't touch those.,No toques esos.
Don't wake him up.,No lo despiertes.
Don't yell at Tom.,No le grites a Tom.
Don't you like it?,¿No te gusta?
Don't you like me?,¿No te gusto?
Drop your weapons!,¡Tira tus armas!
Drop your weapons!,¡Arrojen sus armas!
Drop your weapons!,¡Tiren sus armas!
Drop your weapons!,¡Arroja tus armas!
Eat what you want.,Coma lo que quiera.
Even my mom knows.,Hasta mi mamá sabe.
Even my mom knows.,Hasta mi mamá lo sabe.
Everybody cheered.,Todos vitorearon.
Everybody cheered.,Todo el mundo vitoreó.
Everybody is fine.,Todos están bien.
Everyone hates me.,A todos les caigo mal.
Everyone hates me.,Todo el mundo me odia.
Everyone is drunk.,Todo el mundo está borracho.
Everyone is ready.,Todos están listos.
Everyone likes me.,A todos les caigo bien.
Everyone likes me.,Todos me quieren.
Everyone screamed.,Todos gritaron de terror.
Everyone screamed.,Hubo un chillido general.
Everyone screamed.,Se produjo un chillido colectivo.
Everyone survived.,Todos sobrevivieron.
Everyone's asleep.,Todos están dormidos.
Everyone's crying.,Todo el mundo llora.
Everything's done.,Se acabó todo.
Everything's fine.,Todo está en orden.
Everything's free.,Todo es gratis.
Exercise outdoors.,Haz ejercicio al aire libre.
Fill in this form.,Llene este formulario.
Fill in this form.,Llená este formulario.
Fill in this form.,Completá este formulario.
Fill in this form.,Completa este formulario.
Fill in this form.,Complete este formulario.
French isn't easy.,El francés no es fácil.
Get me some paper.,Consígueme algo de papel.
Get me some paper.,Consígame algo de papel.
Get off the phone.,Cuelga el teléfono.
Get on your knees.,Arrodíllate.
Get on your knees.,Ponte de rodillas.
Get on your knees.,Poneos de rodillas.
Get on your knees.,Arrodillaos.
Get out of my bed.,Fuera de mi cama.
Get out of my bed.,Sal de mi cama.
Get out of my bed.,Salga de mi cama.
Get out of my bed.,Salgan de mi cama.
Get out of my bed.,Salid de mi cama.
Get out of my car.,¡Fuera de mi coche!
Get out of my car.,Sal de mi coche.
Give Tom his keys.,Dale a Tom sus llaves.
Give Tom the keys.,Dale las llaves a Tom.
Give it to me now.,Dámelo ahora.
Give it to me now.,¡Dámelo ya!
Give me five days.,Dame cinco días.
Give me five days.,Denme cinco días.
Give me some more.,Dame un poco más.
Give me the spoon.,Dame la cuchara.
Give me your hand.,Dame la mano.
Give me your keys.,Dame tus llaves.
Go away right now!,¡Vete en seguida!
Go away. I'm busy.,Lárgate. Estoy ocupada.
Go get some water.,Ve a traer algo de agua.
Go with these men.,Ve con estos señores.
Go with these men.,Id con estos señores.
Go with these men.,Vaya con estos señores.
Go with these men.,Vayan con estos señores.
"Goodnight, ladies.","Buenas noches, señoritas."
Has Tom eaten yet?,¿Tom ha comido ya?
Has Tom told Mary?,¿Se lo ha dicho Tom a Mary?
Haste makes waste.,La prisa es mala consejera.
Have you finished?,¿Has terminado?
Have you gone mad?,¿Te has vuelto loco?
Have you tried it?,¿Lo has intentado?
Hay is for horses.,El heno es para los caballos.
He appeared young.,Parecía joven.
He appeared young.,Él parecía joven.
He arrived safely.,Él llegó sano y salvo.
He became furious.,Se puso como una fiera.
He began to shout.,Él empezó a gritar.
He began to sweat.,Él empezó a sudar.
He blackmailed me.,Él me chantajeó.
He blocked my way.,Él bloqueó mi camino.
He bowed his head.,Inclinó la cabeza.
He broke his word.,Él ha roto su palabra.
He called my name.,Él dijo mi nombre.
He came back soon.,Él volvió enseguida.
He came in person.,Él vino en persona.
He came to see me.,Vino a verme.
He can be trusted.,Se puede confiar en él.
He can't help you.,Él no puede ayudarte.
He can't stop her.,No puede pararla.
He could not swim.,Él no sabía nadar.
He did a good job.,Él hizo un buen trabajo.
He did it himself.,Lo hizo él mismo.
He didn't show up.,No apareció.
He died last year.,Se murió el año pasado.
He died yesterday.,Él murió ayer.
He died yesterday.,Él la palmó ayer.
He died yesterday.,Se murió ayer.
He does not smoke.,No fuma.
He does not smoke.,Él no fuma.
He doesn't listen.,Él no escucha.
He drank a little.,Él bebió un poco.
He drives a truck.,Él conduce un camión.
He gave her a box.,Le dio una caja.
He gave me a hint.,Él me dio una pista.
He got me a watch.,Él me dio un reloj.
He got well again.,Él se mejoró otra vez.
He had a headache.,Él tenía dolor de cabeza.
He had three sons.,Él tenía tres hijos.
He hanged himself.,Él se ahorcó.
He has brown eyes.,Él tiene ojos marrones.
He has brown eyes.,Tiene los ojos marrones.
He has brown hair.,Tiene el pelo castaño.
He has green eyes.,Tiene ojos verdes.
He has no bicycle.,No tiene bicicleta.
He has no remorse.,Él no tiene remordimiento.
He has short hair.,Tiene el pelo corto.
He has two houses.,Él tiene dos casas.
He hates his life.,Odia su vida.
He held her close.,Él la mantuvo cerca.
He helped me move.,Él me ayudó a mudarme.
He himself did it.,Lo hizo él mismo.
He himself did it.,Él mismo lo hizo.
He is a biologist.,Él es biólogo.
He is a born poet.,Él es un poeta nato.
He is a brave man.,Él es un hombre valiente.
He is a daredevil.,Él es un temerario.
He is a detective.,Él es detective.
He is a gentleman.,Él es un caballero.
He is a real fool.,Él es un verdadero tonto.
He is a scientist.,Él es científico.
He is about forty.,Él tiene unos 40 años.
He is after a job.,Él está buscando empleo.
He is an evil man.,Él es un hombre malvado.
He is at her side.,Está a su lado.
He is at his desk.,Él está en su escritorio.
He is but a child.,Es sólo un niño.
He is from France.,Viene de Francia.
He is getting old.,Se está haciendo mayor.
He is getting old.,Se está haciendo viejo.
He is influential.,Él es muy influyente.
He is influential.,Es influyente.
He is intelligent.,Es inteligente.
He is intelligent.,Él es inteligente.
He is introverted.,Él es introvertido.
He is just my age.,Él tiene la misma edad que yo.
