idioma,traduccion
President Johnson rejected the agreement.,El Presidente Johnson rechazó el acuerdo.
Prices are higher here than in Australia.,Los precios son más altos aquí que en Australia.
Put some grease on the wheel. It squeaks.,Pon alguna grasa en la rueda. Está chirriando.
Put the tomato salad in the refrigerator.,Poné la ensalada de tomate en la heladera.
Reading is one of life's great pleasures.,Leer es uno de los grandes placeres de la vida.
Reflections could be seen in the puddles.,Se pueden ver reflejos en los charcos.
Remember that we're all in the same boat.,¡Recordad que estamos todos en el mismo barco!
Roger Miller died of lung cancer in 1992.,Roger Miller murió de cáncer de pulmón en 1992.
"Run fast, or you will be late for school.","Corre rápido, o llegarás tarde al colegio."
School begins at nine and is over at six.,El cole empieza a las nueve y termina a las seis.
School begins at nine and is over at six.,El cole empieza a las nueve y acaba a las seis.
School begins at nine and is over at six.,El colegio empieza a las nueve y acaba a las seis.
School begins at nine and is over at six.,El colegio empieza a las nueve y termina a las seis.
School begins at nine and is over at six.,La escuela empieza a las nueve y termina a las seis.
School begins at nine and is over at six.,La escuela empieza a las nueve y acaba a las seis.
School finishes before noon on Saturdays.,La escuela acaba antes del mediodía los sábados.
Shall I buy you a ticket for the concert?,¿Te compro una entrada para el concierto?
She allegedly killed him in self defense.,Supuestamente ella le mató en defensa propia.
She always speaks to him in a loud voice.,Siempre le habla en voz alta.
She asked him how to turn on the machine.,Ella le preguntó cómo se apagaba la máquina.
She attacked him with a pair of scissors.,Ella le atacó con unas tijeras.
She became a teacher when she was twenty.,Se hizo profesora cuando tenía veinte años.
She became an actress the following year.,Al año siguiente ella se hizo actriz.
She called him to say that she'd be late.,Ella lo llamó para decirle que llegaría tarde.
She cared for her father until his death.,Ella cuidó a su padre hasta su muerte.
She complained of the room being too hot.,Ella se quejó de que la pieza estaba muy calurosa.
She continued sobbing without looking up.,Ella siguió lloriqueando sin levantar la cabeza.
She could not understand the whole story.,Ella no pudo comprender el cuento entero.
She could not understand why they fought.,Ella no podía entender por qué se peleaban.
She could sing well when she was a child.,Cuando ella era pequeña cantaba bien.
"She cried for help, but nobody heard her.","Ella gritó pidiendo auxilio, pero nadie le oyó."
She demanded to see the person in charge.,Ella exigió ver a la persona a cargo.
She despises him only because he is poor.,Ella le desprecia sólo porque es pobre.
She didn't take part in our conversation.,Ella no tomó parte en nuestra conversación.
She doesn't take after her mother at all.,Ella no se parece a su madre en absoluto.
She doesn't want him to pick the flowers.,Ella no quiere que él recoja las flores.
She expressed her thanks for the present.,Ella dijo unas palabras de agradecimiento por el regalo.
She fell in love with him at first sight.,Ella se enamoró de él a primera vista.
She follows her brother wherever he goes.,Ella sigue a su hermano adondequiera que vaya.
She forgave him for losing all her money.,Ella lo perdonó por perder todo su dinero.
She forgot that she bought him a present.,Ella se olvidó de que le había comprado un regalo.
She found him standing near the entrance.,Ella lo encontró parado cerca de la entrada.
She got married when she was twenty-five.,Se casó con 25 años.
She got married when she was twenty-five.,Se casó a los veinticinco.
She got married when she was twenty-five.,Se casó cuando tenía veinticinco.
She had gone to the concert that evening.,Esa noche ella había ido al concierto.
She had no choice but to accept her fate.,Ella no tuvo más alternativa que aceptar su destino.
She had to use her dictionary many times.,Ella tuvo que usar el diccionario muchas veces.
She has a cold and is absent from school.,Ella está resfriada y no viene al colegio.
She has a lot of respect for her teacher.,Ella tiene mucho respeto por su profesor.
She has been absent since last Wednesday.,Ella ha estado ausente desde el miércoles pasado.
She has been out of work these two years.,Ella ha estado desempleada estos dos años.
She has some beautiful antique furniture.,Ella tiene algunos bonitos muebles antiguos.
She helped the old man across the street.,Ella le ayudó al anciano a cruzar la calle.
She is always at the bottom of the class.,Ella siempre está en el último lugar del curso.
She is always forgetting my phone number.,Ella siempre olvida mi número de teléfono.
She is exceedingly sensitive to the cold.,Ella es sumamente sensible al frío.
She is incapable of doing anything alone.,Ella es incapaz de hacer nada por si sola.
She is no less beautiful than her mother.,Ella no es menos bella que su madre.
She is no less beautiful than her sister.,Ella es al menos tan guapa como su hermana.
"She is quite pretty, but looks unhealthy.","Ella es bastante bonita, pero se ve poco saludable."
She left her children in her aunt's care.,Ella dejó a los niños al cuidado de su tía.
She left me standing there for two hours.,Ella me dejó parado ahí por dos horas.
She left the room without saying goodbye.,Ella salió de la habitación sin decir adiós.
"She misses him, especially on rainy days.","Ella le echa de menos, especialmente en los días de lluvia."
She plans to break up with her boyfriend.,Ella planea terminar con su novio.
She risked her life to protect her child.,Ella arriesgó su vida para proteger a su hijo.
She sat next to him and listened quietly.,Ella se sentó a su lado y escuchó en silencio.
She says you'll bring some friends along.,Ella dice que tú traerás algunos amigos contigo.
She sometimes hesitates before answering.,A veces ella duda antes de contestar.
She spends her leisure time making dolls.,Ella pasa su tiempo libre fabricando muñecas.
She spoke English to me just to show off.,Ella me habló en inglés solamente por presumir.
She spoke as though nothing had happened.,Ella habló como si no hubiera pasado nada.
She squeezed the juice from many oranges.,Ella exprimió el jugo de un montón de naranjas.
She stayed at the hotel for several days.,Ella se quedó en el hotel varios días.
She succeeded in getting what she wanted.,Ella consiguió lo que quería.
She suggested that I take him to the zoo.,Ella sugirió que lo llevara al zoológico.
She surprised him when she arrived early.,Ella lo sorprendió al llegar temprano.
She takes part in many school activities.,Ella participa en muchas actividades escolares.
She talked him into going to the concert.,Ella lo convenció a ir al concierto.
She teaches English to advanced students.,Ella enseña inglés a estudiantes avanzados.
"She told him a joke, but he didn't laugh.","Ella le contó un chiste, pero él no se rio."
She took her pencil and started to write.,Agarró el lápiz y empezó a escribir.
She tried to persuade him to go with her.,Ella intentó convencerle para que fuera con ella.
She tried to screen her son from reality.,Ella trataba de proteger a su hijo de la realidad.
She turned pale when she heard that news.,Se puso pálida al oír la noticia.
She wants to buy her boyfriend a present.,Ella quiere comprarle un regalo a su novio.
She was absent because she caught a cold.,Ella estuvo ausente porque cogió un resfriado.
She was absorbed in reading the magazine.,Ella estaba absorta leyendo la revista.
She was careful not to break the glasses.,Ella tuvo cuidado de no romper los vasos.
She was completely taken in by his smile.,Ella estaba completamente arrebatada por su sonrisa.
She was deliberate in everything she did.,Ella fue deliberada en todo lo que hizo.
She was eyeing the girl's beautiful ring.,Ella estaba ojeando aquel precioso anillo de la chica.
She was sad for the first time in months.,Ella se sintió triste por primera vez en varios meses.
She was stupid enough to go out with him.,Ella fue lo suficientemente estúpida como para salir con él.
She was surprised when she saw the ghost.,Ella estaba sorprendida cuando vio al fantasma.
She was the last woman I expected to see.,Es la última mujer que yo esperaba ver.
She was waiting in front of the building.,Ella estaba esperando en frente del edificio.
She washed the dishes and she dried them.,Ella lavó y secó los platos.
She went to Europe via the United States.,Ella se fue a Europa por los Estados Unidos.
She wouldn't allow me to read the letter.,No me quería dejar leer la carta.
She writes to her son every now and then.,Ella le escribe a su hijo de vez en cuando.
She wrote down something in her notebook.,Ella escribió algo en su cuaderno.
"She's attractive, but she talks too much.","Ella es atractiva, pero habla demasiado."
She's old enough to take care of herself.,Tiene edad suficiente para cuidar de sí misma.
She's the closest thing to family he has.,Ella es lo más cercano que tiene a una familia.
She's the closest thing to family he has.,Ella es lo más parecido que tiene a una familia.
She's the most popular girl in the class.,Ella es la chica más popular de la clase.
"She's very pretty, but she has no appeal.",Es muy bonita pero no tiene atractivo.
Should I go or would you like me to stay?,¿Me debería ir o quieres que me quede?
"Since there were no taxis, I had to walk.",Tuve que caminar porque no había taxis.
Smallpox was unknown to Native Americans.,La viruela no era conocida por los nativos americanos.
Smart shopping requires careful planning.,Hacer compras inteligentes requiere una meticulosa planificación.
Smoking isn't allowed in this restaurant.,No está permitido fumar en este restaurante.
Smoking isn't allowed in this restaurant.,No se permite fumar en este restaurante.
Smoking isn't allowed in this restaurant.,No se puede fumar en este restaurante.
