idioma,traduccion
The rich sometimes despise the poor.,Los ricos a veces desprecian a los pobres.
The river flooded the entire region.,El río inundó toda la región.
The road runs parallel to the river.,El camino va paralelo al río.
The room was full of girls in white.,La habitación estaba llena de chicas vestidas de blanco.
The rule only applies to foreigners.,Esta regla solo aplica para extranjeros.
The runner sprinted on the last lap.,El corredor apretó en la última vuelta.
The ship is not equipped with radar.,Este barco no está equipado con radar.
The shirt you gave me fit perfectly.,La camisa que me diste me queda perfecta.
The situation seemed out of control.,La situación parecía estar fuera de control.
The story brought tears to her eyes.,Esa historia la llevó a las lágrimas.
The story is very interesting to me.,La historia me resulta muy interesante.
The students bowed to their teacher.,Los estudiantes se inclinaron ante su maestro.
The sun rises earlier in the summer.,El sol nace más temprano en el verano.
The sunset is really beautiful here.,El atardecer es realmente hermoso acá.
The surgeon amputated the wrong leg.,El cirujano amputó la pierna equivocada.
The surgeon operated on the patient.,El cirujano operó al paciente.
The swimmers are entering the water.,Los nadadores están entrando al agua.
The system is working very well now.,El sistema está funcionando muy bien ahora.
The table in that room is very nice.,La mesa de esa habitación es muy bonita.
The teacher accused Tom of cheating.,El profesor acusó a Tom de haber copiado.
The teacher handles his pupils well.,Aquel profesor tiene habilidad para tratar a los alumnos.
The teacher is sitting on the chair.,El profesor se sentó en la silla.
The teachers greeted the little boy.,Los profesores saludaron al pequeño niño.
The teams are coming onto the field.,Los equipos salen al campo.
The telephone call lasted six hours.,La llamada telefónica duró seis horas.
The temperature's fallen below zero.,La temperatura ha llegado a bajo cero.
The thunder frightened the students.,El trueno asustó a los estudiantes.
The train runs every thirty minutes.,Hay un tren cada treinta minutos.
The train runs every thirty minutes.,El tren pasa cada treinta minutos.
The train was running at full speed.,El tren marchaba a toda velocidad.
The treatment is going successfully.,El tratamiento está siendo exitoso.
The trumpet is a musical instrument.,La trompeta es un instrumento musical.
The two ladies smiled at each other.,Las dos damas se sonrieron la una a la otra.
The two sides signed a peace treaty.,Los dos bandos firmaron un tratado de paz.
The unemployment rate went up to 5%.,La tasa de desempleo ascendió un 5 %.
The volcano has become active again.,El volcán se ha activado de nuevo.
The wall gave way in the earthquake.,La pared colapsó con el terremoto.
The wall is partly covered with ivy.,Una parte de la pared está cubierta por maleza.
The wall protected me from the rain.,La pared me cubría de la lluvia.
The wall protected me from the rain.,La pared me protegía de la lluvia.
The war on drugs is a political war.,La guerra contra las drogas es una guerra política.
The woman gave birth to a baby girl.,La mujer dio a luz a una niña.
The women are in front of a library.,Las mujeres están en frente de la biblioteca.
The workers were naked to the waist.,Los trabajadores estaban desnudos hasta las caderas.
The workman died from the explosion.,El trabajador murió a causa de la explosión.
The world is not what it used to be.,El mundo no es como antes.
The x-ray showed two broken fingers.,La radiografía mostró dos dedos rotos.
Their house is far from the station.,Su casa está lejos de la estación.
Their plan sounds interesting to me.,Su plan me parece interesante.
There are 150 museums in Kazakhstan.,Hay 150 museos en Kazakstán.
There are a lot of fish in the pond.,Hay muchos peces en la laguna.
There are a lot of fish in the pond.,Hay muchos peces en el estanque.
There are a lot of tools in the box.,Hay muchas herramientas en la caja.
There are errors in this phone bill.,Hay problemas en esta cuenta de teléfono.
There are few painters like Picasso.,Hay pocos pintores como Picasso.
There are many bridges in this city.,Hay muchos puentes en esta ciudad.
There are many earthquakes in Japan.,Hay muchos terremotos en Japón.
There are many old temples in Kyoto.,Hay muchos templos antiguos en Kioto.
There are no women aboard this ship.,No hay mujeres a bordo de este barco.
There are some apples in the basket.,Hay algunas manzanas en la canasta.
There are some magazines in my room.,Hay algunas revistas en mi habitación.
There is a big park near our school.,Hay un gran parque cerca de nuestra escuela.
There is a bus stop near our school.,Hay una parada de colectivos cerca de nuestra escuela.
There is a church across the street.,Hay una iglesia al cruzar la calle.
There is a dragonfly on the ceiling.,Hay una libélula en el techo.
There is a little milk in the glass.,Hay un poco de leche en el vaso.
There is a mistake in this sentence.,Hay un error en esta frase.
There is a small pond in our garden.,Hay un pequeño estanque en nuestro jardín.
There is little water in the bucket.,Hay un poco de agua en el balde.
There is no answer to your question.,No hay respuesta a tu pregunta.
There is no answer to your question.,Tu pregunta no tiene respuesta.
There is no doubt about his ability.,No hay ninguna duda sobre su habilidad.
There is no doubt about his honesty.,No hay duda de su honradez.
There is no knowing what may happen.,No podemos saber lo que va a ocurrir.
There is no meat left in the fridge.,No queda carne en el refrigerador.
There is no rule without exceptions.,La excepción confirma la regla.
There is nothing scarier than death.,No hay nada más aterrador que la muerte.
There isn't any film in this camera.,Esta cámara no tiene rollo.
There may be another way to do this.,Puede haber otra forma de hacer esto.
There must be a logical explanation.,Debe haber una explicación lógica.
There must be some misunderstanding.,Debe haber algún malentendido.
There used to be a store right here.,Solía haber una tienda justo aquí.
There was a large crowd in the park.,Había una gran multitud en el parque.
There was enough water for two days.,Había suficiente agua para dos días.
There was hardly anyone in the room.,No había casi nadie en la habitación.
There was lots of food in the house.,Había harta comida en la casa.
There were few children in the room.,Había pocos niños en la habitación.
There were four chairs by the table.,Había cuatro sillas cerca de la mesa.
There will be a concert next Sunday.,El próximo domingo hay un concierto.
There'll be coffee and cake at five.,A las cinco habrá café y un pastel.
There's a secret drawer in the desk.,Hay un cajón secreto en el escritorio.
There's always something to do here.,Acá siempre hay algo que hacer.
There's no doubt that he's innocent.,No cabe duda de que es inocente.
There's no doubt that he's innocent.,No hay ninguna duda de que es inocente.
There's no way I'm going to do that.,De ninguna manera voy a hacer eso.
There's nothing more I can tell you.,No te puedo decir nada más.
There's nothing romantic between us.,No hay nada romántico entre nosotros.
There's somebody I want you to meet.,Hay alguien que quiero que conozcas.
There's something I need to explain.,Hay algo que necesito explicar.
There's something I should tell you.,Tengo algo que decirte.
There's something I should tell you.,Tengo que decirte una cosa.
There's something I should tell you.,Tengo que hablar contigo de algo.
There's something I should tell you.,Hay algo que tienes que saber.
There's something I should tell you.,Hay algo que debo decirte.
There's something I want to ask you.,Hay algo que quiero preguntarte.
There's something wrong with my car.,Le pasa algo a mi coche.
There's something wrong with my car.,Hay algo mal con mi auto.
These boxes are made out of plastic.,Estas cajas están hechas de plástico.
These clothes are too small for him.,Esta ropa es muy pequeña para él.
These paintings are different sizes.,Estas pinturas son de tamaños distintos.
These tomatoes don't have any taste.,Estos tomates no saben a nada.
These tomatoes don't have any taste.,Estos tomates no tienen sabor.
These tomatoes don't have any taste.,Estos tomates son insípidos.
They advertised a new product on TV.,Anunciaron un nuevo producto en la tele.
They are both very competent judges.,Ambos son unos jueces muy competentes.
They are more or less the same size.,Son más o menos del mismo tamaño.
They began to look into the problem.,Empezaron a investigar sobre ese problema.
They consider him unfit for the job.,Ellos consideran que él no encaja para el puesto de trabajo.
They consider him unfit for the job.,Ellos no lo consideran adecuado para el trabajo.
They covered the table with a cloth.,Ellos cubrieron la mesa con una tela.
They didn't even know we were there.,Ellos ni siquiera sabían que estábamos ahí.
They don't teach you that in school.,No te enseñan eso en el colegio.
They don't want us working together.,No quieren que trabajemos juntos.
They don't want us working together.,No quieren que trabajemos juntas.
They donated money to the Red Cross.,Ellos donaron dinero a la Cruz Roja.
They fought for freedom of religion.,Ellos lucharon por la libertad de religión.
