idioma,traduccion
He was seeking re-election.,Él buscaba la reelección.
He was sentenced to prison.,Él fue sentenciado a prisión.
He was wounded by a bullet.,A él le hirió una bala.
He was wounded by a bullet.,Él fue herido por una bala.
He was wounded in the head.,Él fue herido en la cabeza.
He weighs about 300 pounds.,Él pesa cerca de 300 libras.
He went to Tokyo yesterday.,Él fue ayer a Tokio.
He will be back in an hour.,Él volverá en una hora.
He will be here any moment.,Él estará aquí en cualquier momento.
He will be ruined for life.,Él estará arruinado de por vida.
He will be waiting for you.,Él estará esperándote.
He will be waiting for you.,Él te estará esperando.
He will get well very soon.,Él se pondrá bien muy pronto.
He will make a good doctor.,El será un buen doctor.
He will pay for everything.,Él pagará por todo.
He won the prize last week.,Ganó el premio la semana pasada.
He worked harder than ever.,Él trabajó con más entusiasmo que nunca.
He works eight hours a day.,Él trabaja ocho horas al día.
He works in the laboratory.,Él trabaja en el laboratorio.
He would have to surrender.,Él tendría que rendirse.
He's a law-abiding citizen.,Él es un ciudadano escrupuloso con la ley.
He's a law-abiding citizen.,Él es un ciudadano respetuoso de la ley.
He's a man you can rely on.,Él es un hombre en el que puedes confiar.
He's a teacher and so am I.,"Él es profesor, y yo también."
He's a very selfish person.,Él es una persona muy egoísta.
He's addicted to junk food.,Él es adicto a la comida chatarra.
He's always late for class.,Él siempre llega tarde a clases.
He's always reading comics.,Él siempre está leyendo cómics.
He's always short of money.,Él siempre tiene problemas de dinero.
He's always short of money.,Él siempre está corto de plata.
He's always short of money.,Siempre anda corto de dinero.
He's definitely not coming.,Él definitivamente no vendrá.
He's digging his own grave.,Está cavando su propia tumba.
He's digging his own grave.,Él está cavando su propia tumba.
He's doing something there.,Él está haciendo algo allí.
He's eager to speak to you.,Está deseando hablar contigo.
He's going back to America.,Él se va de regreso a América.
He's perfect at everything.,Él es perfecto en todo.
He's rich rather than poor.,Es más bien rico que pobre.
He's smarter than they are.,Él es más inteligente que ellos.
He's the captain of a team.,Él es el capitán de un equipo.
He's the fifth man in line.,Es el quinto de la fila.
He's writing a long letter.,Él está escribiendo una larga carta.
"He, too, would visit China.",También él visitaría China.
Hebrew is my mother tongue.,Mi lengua nativa es hebreo.
Help is already on the way.,La ayuda ya está en camino.
Help me learn how to drive.,Ayúdame a aprender a conducir.
Her books sell pretty well.,Sus libros se venden muy bien.
Her eyes filled with tears.,Los ojos de ella se llenaron de lágrimas.
Her eyes filled with tears.,Sus ojos se llenaron de lágrimas.
Her family moved to Brazil.,Su familia se mudó a Brasil.
Her hair is wet with sweat.,Su pelo está mojado con el sudor.
Her house is near the park.,Su casa está cerca del parque.
Her look expressed her joy.,Su mirada expresaba su alegría.
Her name was spelled wrong.,Su nombre fue deletreado mal.
Her name was spelled wrong.,Deletrearon mal su nombre.
Her old cat is still alive.,Su viejo gato todavía está vivo.
Her speech was full of wit.,Su discurso rebosaba de ingenio.
Her vanity knows no bounds.,Su vanidad no tiene límite.
Her villa sits on the hill.,Su casa se halla en la colina.
Here is one of my pictures.,Aquí hay una foto mía.
Here is one of my pictures.,Aquí hay una foto hecha por mi.
Here's my telephone number.,Aquí tienes mi número de teléfono.
"Hey, I need to talk to you.","Che, necesito hablar con vos."
His breathing became faint.,Su respiración se volvió dificultosa.
His car is similar to mine.,Su coche es parecido al mío.
His death surprised us all.,Su muerte nos sorprendió a todos.
His effort will bear fruit.,Su esfuerzo dará fruto.
His eyes filled with tears.,Sus ojos se llenaron de lágrimas.
His father was a policeman.,Su padre era policía.
His girlfriend is Japanese.,Su novia es japonesa.
His girlfriend is Japanese.,Su amiga es japonesa.
His joke made us all laugh.,Su broma nos hizo reír a todos.
His lectures are very long.,Sus discursos son muy largos.
His lectures are very long.,Sus conferencias son muy largas.
His meaning is quite plain.,Lo que él trata de decir es bien sencillo de comprender.
His name is familiar to us.,Su nombre nos resulta familiar.
His old cat is still alive.,Su viejo gato todavía está vivo.
His sister became a doctor.,Su hermana se hizo médica.
His son is eight years old.,Su hijo tiene ocho años.
His son trembled with fear.,Su hijo temblaba de terror.
His sons do as they please.,Sus hijos hacen lo que se les antoja.
His technique was the best.,Su técnica era la mejor.
His work is making watches.,Su trabajo es hacer relojes.
Holland is a small country.,Holanda es un país pequeño.
Honesty doesn't always pay.,La honestidad no siempre paga.
How about we meet tomorrow?,¿Qué tal si quedamos mañana?
How about we meet tomorrow?,¿Qué te parece si quedamos mañana?
How can I change your mind?,¿Cómo puedo hacerte cambiar de opinión?
How can I start the engine?,¿Cómo puedo encender el motor?
How come he didn't show up?,¿Cómo es que no apareció?
How did the secret get out?,¿Cómo se filtró el secreto?
How did this happen to you?,¿Cómo te pasó esto?
How did you find that book?,¿Cómo encontraste ese libro?
How did you get this money?,¿Cómo conseguiste este dinero?
How did you know it was me?,¿Cómo supiste que fui yo?
How did you make this soup?,¿Cómo hiciste esta sopa?
How do I get to the police?,¿Cómo se llega a la policía?
How do I get to your house?,¿Cómo voy a tu casa?
How do I get to your house?,¿Cómo se va a vuestra casa?
How do I get to your house?,¿Cómo llego a tu casa?
How do you read this kanji?,¿Cómo se lee este kanji?
How do you spell that word?,¿Cómo se deletrea esa palabra?
How do you spell that word?,¿Cómo se escribe esa palabra?
How do you tell them apart?,¿Cómo puedes distinguirlos?
How do you tell them apart?,¿Cómo podéis distinguirlas?
How do you use this camera?,¿Cómo se usa esta cámara?
How does Tom feel about it?,¿Cómo se siente Tom acerca de eso?
How heavy is your suitcase?,¿Cuánto pesa vuestra maleta?
How long are you going for?,¿Por cuánto tiempo vas?
How long did Tom work here?,¿Cuánto tiempo trabajó Tom acá?
How long did Tom work here?,¿Cuánto tiempo trabajó aquí Tom?
How long do I have to stay?,¿Por cuánto me tengo que quedar?
How long do I have to wait?,¿Por cuánto tengo que esperar?
How long do I have to wait?,¿Cuánto tengo que esperar?
How long does a bear sleep?,¿Cuánto tiempo duerme un oso?
How long has she been sick?,¿Desde cuanto hace que ella está enferma?
How lucky to meet you here.,Qué afortunado de verte aquí.
How many are in your party?,¿Cuántas personas son?
How many books do you have?,¿Cuántos libros tienes?
How many books do you have?,¿Cuántos libros tiene usted?
How many dolls do you have?,¿Cuántas muñecas tienes?
How many guards were there?,¿Cuántos guardias había?
How many pies did you bake?,¿Cuántos pasteles horneaste?
How many players are there?,¿Cuántos jugadores hay?
How many rooms do you have?,¿Cuántas habitaciones tienes?
How many rooms do you have?,¿Cuántas habitaciones tenés?
How many rooms do you have?,¿Cuántos cuartos tenés?
How many windows are there?,¿Cuántas ventanas hay?
How much money did you win?,¿Cuánto dinero ganaste?
How much money do you have?,¿Cuánto dinero tienes?
How much money do you want?,¿Cuánto dinero quieres?
How much money do you want?,¿Cuánto dinero quiere?
How much money do you want?,¿Cuánto dinero queréis?
How much money do you want?,¿Cuánto dinero quieren?
How often do you go abroad?,¿Con qué frecuencia vas al extranjero?
How often does that happen?,¿Con qué frecuencia pasa eso?
How old is your oldest son?,¿Cuántos años tiene tu hijo mayor?
How was I supposed to know?,¿Cómo se suponía que lo supiera?
How was I supposed to know?,¿Cómo iba a saberlo?
I added a room to my house.,Añadí una habitación a mi casa.
I advised him not to drive.,Le aconsejé que no condujera.
I already knew the outcome.,Ya conocía el resultado.
I already know who you are.,Ya sé quien sos.
I always play by the rules.,Siempre juego según las reglas.
I am a big fan of the arts.,Soy un gran fanático del arte.
I am an optimist by nature.,Soy optimista por naturaleza.
I am at home every evening.,Estoy en casa todas las noches.
I am calculating my salary.,Estoy calculando mi sueldo.
I am completely against it.,Estoy completamente en contra.
I am eighty-five years old.,Tengo ochenta y cinco años.
I am going down the stairs.,Voy bajando las escaleras.
I am happy to see you here.,Estoy feliz de verte aquí.
I am in no mood for joking.,Hoy no ando de humor para bromas.
I am interested in English.,Estoy interesado en el inglés.
I am just going for a walk.,Sólo voy a dar un paseo.
I am never free on Sundays.,Nunca estoy libre los domingos.
I am not happy with my job.,No estoy contento con mi trabajo.
I am not used to hard work.,Yo no estoy acostumbrado a trabajar duro.
I am reading short stories.,Estoy leyendo cuentos cortos.
I am sick and tired of him.,Estoy enfermo y cansado de él.
I am sick and tired of him.,Estoy enferma y agotada de él.
I am sick and tired of him.,Estoy harto de él.
I am sick and tired of him.,Estoy hasta las narices de él.
I am sick and tired of him.,Estoy harta de él.
I am smoking a Cuban cigar.,Estoy fumando un cigarro cubano.
I am tied up at the office.,Estoy ocupado en la oficina.
I am tired of hearing that.,Estoy cansada de oír eso.
I am up to my neck in work.,Estoy hasta el cuello de trabajo.
I am very happy in Georgia.,Soy muy feliz en Georgia.
I am waiting for my driver.,Estoy esperando a mi chofer.
I appreciate all your help.,Aprecio toda tu ayuda.
I appreciate your interest.,Agradezco tu interés.
I argued with him about it.,Argüí con él sobre ello.
I arrived later than usual.,Yo llegué más tarde de lo acostumbrado.
I arrived later than usual.,Llegué más tarde de lo usual.
I asked him if he was busy.,Le pregunté si estaba ocupado.
I asked him where he lived.,Le pregunté dónde vivía.
I asked him why he was sad.,Le pregunté por qué estaba tan triste.
I asked him why he was sad.,Le pregunté por qué estaba triste.
I asked them to fix my car.,Les pedí que arreglaran mi auto.
I asked them to fix my car.,Les pedí que me arreglaran el coche.
I ate three pieces of cake.,Comí tres pedazos de torta.
I ate with my baby brother.,Comí con mi hermanito.
I barely even remember Tom.,Apenas si recuerdo a Tom.
I beat you fair and square.,Te gané sin tapujos.
I beat you fair and square.,Te vencí sin artimañas.
I believe I'm in the right.,Creo que estoy en lo firme.
I believe he is a nice guy.,Pienso que él es un buen tipo.
I believe you want to help.,Creo que usted quiere ayudar.
I belong to the brass band.,Pertenezco a la banda de bronces.
I belong to the music club.,Soy miembro del club de música.
I bet you didn't know that.,Estoy seguro de que no lo sabías.
I bought a Microsoft mouse.,Me compré un ratón Microsoft.
I bought a hat in the shop.,Me compré un sombrero en la tienda.
I bought half a dozen eggs.,Compré media docena de huevos.
I bought two cotton shirts.,Compré dos camisas de algodón.
I bought two dozen pencils.,Compré dos docenas de lápices.
I brought you some aspirin.,Te traje aspirina.
I came to Japan from China.,Vine a Japón desde China.
I can answer your question.,Puedo responder a tu pregunta.
I can easily touch my toes.,Puedo tocarme los dedos de los pies con facilidad.
I can fight my own battles.,Puedo pelear mis propias peleas.
I can figure it out myself.,No puedo hallarlo por mi mismo.
I can get a doctor for you.,Puedo conseguirte a un doctor.
I can imagine how you felt.,Puedo imaginarme cómo se sintió.
I can make it in two hours.,Puedo hacerlo en dos horas.
I can read without glasses.,Puedo leer sin gafas.
I can read without glasses.,Yo puedo leer sin anteojos.
I can read you like a book.,Puedo leerte como a un libro.
I can see why you like Tom.,Ya veo por qué te gusta Tom.
I can tell you what I know.,Puedo contarte lo que sé.
I can tell you what I know.,Puedo contarle a usted lo que sé.
I can tell you what I know.,Puedo contaros lo que sé.
I can't attend the meeting.,No puedo asistir a la reunión.
